"",gene_symbol,GSM1275862,GSM1275863,GSM1275864,GSM1275865,GSM1275866,GSM1275867,GSM1275868,GSM1275869,GSM1275870,GSM1275871,GSM1275872,GSM1275873,GSM1275874,GSM1275875,GSM1275876,GSM1275877
ENSG00000257219,LINC02407,21.2284,25.1338,22.0235,23.4987,34.1198,19.451,46.8349,18.9133,28.1553,105.6126,73.1748,17.7833,13.1852,9.9898,7.2687,18.6855
ENSG00000257221,MIR4496,2.2471,0.589,11.7654,2.3059,6.2917,5.7833,3.9846,0,0.5747,1.7149,20.7478,2.798,1.6555,2.2463,2.9238,5.5633
ENSG00000257232,DPCR1,0,0,0,0,0,0,1.0089,0,0,0,0,0.9986,0,0,0,0.9969
ENSG00000257242,LINC01619,0,0,0,0,0,0,5.4582,2.4156,3.0308,1.2296,0.3616,2.398,0.6224,0,0,0
ENSG00000257259,LINC02388,0.8498,4.4058,1.4949,2.2801,1.5488,0,2.3625,11.687,5.4163,6.5341,8.8383,8.5922,5.0515,0,0,0.762
ENSG00000257264,MIR3179-1,1.5286,11.1242,1.6883,1.4104,2.4857,0,7.4478,3.1317,0,2.355,1.4616,0,1.4019,1.7112,6.1702,2.1672
ENSG00000257267,ZNF271P,681.8028,549.9772,678.4591,544.5956,829.1194,410.6325,1077.2828,639.4453,922.6183,1046.1383,840.3899,644.4056,563.3636,624.9734,787.4374,873.5942
ENSG00000257279,LOC100506551,1.1518,3.1555,0,3.188,0,0,5.3527,4.4322,2.0088,6.18,2.0543,1.1674,3.1108,1.0268,2.1519,3.0211
ENSG00000257283,LOC105369911,1.9979,2.0261,1.0299,2.0335,1.9938,1.0177,3.9857,0.9956,0.9905,3.9307,1.9793,2.9664,3.9594,2.9811,0,2.9604
ENSG00000257285,LOC101926933,7.0141,6.0036,7.0904,6.0223,9.1101,6.211,14.8699,9.1152,5.9646,2.9976,3.9136,2.9337,3.9156,8.9278,6.0909,9.7579
ENSG00000257315,ZBED6,801.2861,505.13,910.4834,642.2796,703.8014,381.5236,1541.6067,901.2574,848.5327,1230.5138,848.7414,862.7963,658.9176,749.0934,1057.2,803.4298
ENSG00000257335,MGAM,0,0,0,0.315,0,0,0,0,0,5.6476,1.1918,0,0,0.6253,0,0
ENSG00000257337,LOC283335,102.7332,75.8109,135.8229,89.0433,268.7877,164.8884,415.3703,213.8401,145.0147,161.4955,232.3611,148.138,163.6718,193.1448,213.3946,309.3289
ENSG00000257341,CRIP1,2.4462,0,2.0516,0,0,1.0004,1.4761,0,0,0,0,0.8583,0,0,0,0
ENSG00000257365,FNTB,340.756,245.4761,333.2094,263.2485,415.8264,180.2582,533.0523,444.6411,494.3878,632.8105,437.2122,303.0088,351.088,276.0739,548.7727,397.7763
ENSG00000257381,MIR3179-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257433,LOC105369748,26.6849,14.7119,40.821,18.1917,18.1267,12.5277,37.5712,27.9985,23.7462,17.6894,25.1203,21.2918,20.1101,38.4881,35.5459,24.2424
ENSG00000257446,ZNF878,0,1.01,0.9964,2.6132,2.9561,2.7083,0,0,1.9581,0,0.994,0,0.9964,0.9991,3.8226,2.9925
ENSG00000257467,LOC102724663,2.0756,1.5668,1.0696,11.1143,2.0744,4.2291,5.875,3.105,3.5879,3.7707,6.675,1.048,3.5381,2.5726,2.1056,4.1447
ENSG00000257473,HLA-DQA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257495,KRT73-AS1,1.0753,4.8792,0,1.0886,2.3329,2.2706,2.1781,0,0.9845,3.9005,2.9975,3.002,4.1579,0,5.0303,4.0215
ENSG00000257501,LOC643711,2.1443,1.3087,2.097,1.0093,3.0313,1.0323,0,3.0194,1.0873,0,0,1.0949,0,0,1.0922,0
ENSG00000257504,LINC02297,0,0,0,0,0.4918,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257510,LINC02402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257520,SFTA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257541,LINC02403,0,0,0,0,0,1.0243,0,0,0,0,0,0,0,0,0,0
ENSG00000257542,OR7E47P,218.9538,251.0578,171.4767,243.3174,165.915,154.9149,379.3565,192.3827,77.7674,227.2496,219.409,85.2187,219.4043,250.2503,304.1993,355.8127
ENSG00000257545,LOC100287944,2.0926,2.2742,1.1342,0,0,0,0,0,2.1353,0,0,1.0838,0,0,1.0486,2.1255
ENSG00000257550,LOC100652999,18.3198,0,0,13.5953,10.7246,0,0,4.3766,3.498,0,3.6554,2.9028,6.9344,0,7.0007,16.2013
ENSG00000257551,HLX-AS1,17.9786,6.4709,16.5542,12.7881,21.3244,20.1171,26.3599,21.277,15.9773,12.6201,9.4892,7.5635,22.2244,16.2818,34.5703,33.559
ENSG00000257582,LINC01475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257585,LINC00609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257588,LOC101927318,0,1.0138,0,0,0,0,0,0,0,0,0,0,0.9975,0,0,0
ENSG00000257591,ZNF625,28.3969,22.8128,12.1609,16.5986,26.5291,16.4277,54.3451,15.6902,37.4336,30.887,25.6855,20.2742,35.5177,16.0392,41.6259,37.6247
ENSG00000257594,GALNT4,352.5163,348.9587,359.3364,349.8308,400.3522,274.4,709.9793,400.9105,330.0043,490.5791,450.6408,320.7171,308.7812,366.4176,424.2547,447.7571
ENSG00000257595,LINC02356,1.879,0,2.2233,0.9668,2.8711,0.9623,3.7506,1.8793,3.8378,2.797,2.804,0,0.9335,0,0,1.8732
ENSG00000257599,OVCH1-AS1,11.3077,7.8241,3.8988,7.8484,10.5367,5.9483,14.6725,6.7724,0.9515,9.2906,8.6578,7.3299,6.7471,7.7388,3.8872,11.5233
ENSG00000257612,MIR4307HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257621,PSMA3-AS1,417.8633,363.1064,420.9431,422.037,596.2136,302.1027,738.8284,549.5892,586.0207,607.3812,586.199,439.1929,420.1633,342.4026,610.2747,499.5091
ENSG00000257642,KCCAT198,8.9801,3.035,2.342,3.0458,5.9718,4.0661,0.9954,4.9722,2.199,3.9257,4.4856,3.9509,1.0677,3.9702,5.0664,4.9285
ENSG00000257660,LOC100506125,1.0377,1.8865,0.9651,2.1204,2.7922,1.0582,4.6288,1.0344,1.0377,0,2.0572,0,0,0,0,0
ENSG00000257671,KRT7-AS,0,1.0432,0,1.0481,2.0827,1.1021,2.1101,2.2055,1.0005,9.4306,8.7802,0,3.2042,4.2797,1.0535,2.1187
ENSG00000257702,LBX2-AS1,117.6025,56.2788,100.8399,87.0794,102.0061,47.3345,137.8879,80.2974,101.8899,105.2178,81.9017,74.2147,111.3124,82.6309,163.5472,176.9652
ENSG00000257704,INAFM1,160.3745,142.5742,141.9795,131.502,124.4434,106.2232,193.7826,113.0364,123.4141,137.7819,148.1128,112.3793,146.4302,144.856,175.063,179.668
ENSG00000257711,LOC100505978,0,0,0,0,0.991,2.0418,0,0.9995,0.9833,0,0,0.9934,0.9948,0.9979,1.0054,0.9914
ENSG00000257725,LINC02399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257727,CNPY2,544.5214,523.1792,522.2459,562.7024,763.5487,405.6674,1106.6657,596.4333,721.7643,712.2025,729.2169,534.8562,568.6053,525.8807,676.8074,758.7657
ENSG00000257741,LINC01490,0,0,1.5839,0,0,0,0,0,0,0,1.0763,2.1518,0,0,0,1.0736
ENSG00000257743,MGAM2,0.3952,0,0,0,0,0,0.3968,0,0,0,0.8339,0,0,0,0,0
ENSG00000257747,LINC02426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257748,LINC02281,0.9883,0,2.0805,0,0,1.0092,0,2.0138,0,0,0.9809,0,0,1.0136,2.0449,0
ENSG00000257762,LINC02401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257770,GPX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257771,LINC02395,0,0,0,0,0,2.6636,2.1209,1.1976,2.316,3.8769,2.1159,0,1.1203,1.1904,0,0
ENSG00000257780,GLYCAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257784,LINC02400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257815,LINC01481,23.4038,11.2023,29.0869,25.3782,39.6097,16.7561,31.165,13.1722,30.8526,32.1403,19.3581,26.2889,29.237,26.7706,16.2899,33.6855
ENSG00000257838,LOC653786,0,0,2.1651,0,0.5548,0.565,0.9868,0,1.1014,0,0.908,1.0945,0,0,0,0.5558
ENSG00000257845,LINC02294,0,0,0,0,0.9953,0,0,0,0,0,0.9856,0,0,0,0,0
ENSG00000257859,CASC18,0.9235,5.454,0.912,0,0,0.9412,0,0,0.8988,0.9064,0.9163,0,0.9187,0,1.8339,0.9154
ENSG00000257860,LOC101929058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257893,LINC02404,1.001,0,0.9998,1.0105,0,0,0,0,1.9573,1.9658,1.9854,0,0.9947,1.9952,0.9997,0.9912
ENSG00000257913,LOC105369758,0.7596,0,3.9666,6.4116,2.0916,6.0756,4.9317,2.2413,10.2082,10.5931,3.5895,4.1872,2.0915,2.1105,7.7883,2.473
ENSG00000257923,CUX1,3094.0277,3097.0775,2877.342,3364.7287,3316.1272,1921.0216,5011.0597,2857.1708,4446.2808,5588.0523,4822.845,3434.8874,2965.5087,3687.1335,4058.4068,5089.7812
ENSG00000257949,TEN1,206.3008,170.6253,175.6037,208.0881,241.2873,133.7017,340.0838,199.1076,250.2949,253.2776,243.2832,210.0244,173.7858,156.2264,216.5262,241.7001
ENSG00000257950,P2RX5-TAX1BP3,31.1468,36.7185,37.5937,30.7948,23.5282,18.3208,43.2356,39.5623,22.583,65.3447,15.5066,25.6517,34.4367,29.6165,38.8894,38.7006
ENSG00000257987,LINC00935,1.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258039,LOC101928937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258056,LOC105369779,125.6106,101.11,160.5874,145.6167,186.5514,85.8315,190.3172,143.472,141.9188,131.9108,139.3337,115.4294,120.6074,83.9637,180.2052,145.158
ENSG00000258057,BCDIN3D-AS1,35.0898,38.1596,36.5803,33.4216,36.0315,11.213,59.1077,53.1738,28.7427,27.5649,67.1912,32.0861,24.4771,14.9766,52.9618,37.3179
ENSG00000258083,OR9A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258102,MAP1LC3B2,64.46,48.6135,57.5211,55.5268,90.2874,37.726,95.0949,77.4073,68.8751,122.7425,80.8777,89.2656,70.0399,103.9747,105.7749,93.685
ENSG00000258123,LOC101928137,12.4483,10.7827,17.3615,8.8629,13.953,14.5323,10.5066,16.4902,10.6923,9.7843,9.2903,4.6581,16.4589,7.8779,13.9109,11.3934
ENSG00000258130,LOC613038,54.8259,37.5372,44.716,34.3713,72.7171,18.2267,47.2702,61.0199,64.3631,45.1599,37.5113,52.9958,49.7663,26.9923,57.9957,46.6077
ENSG00000258135,LINC02396,0,6.7431,0,0,0,0,0,0,0,0,0.4622,0,0.4634,0,0,0
ENSG00000258136,LOC101929162,8.4181,0.7478,8.3176,1.4949,9.1493,2.7474,3.0151,5.377,8.0769,5.3078,17.413,5.9027,8.7286,0.7397,6.4239,8.6897
ENSG00000258137,LOC102724050,0,0,0,1.0005,0.9955,0.9364,0,0,0,0,0,0.9739,1.1184,2.2927,0,1.1264
ENSG00000258150,LOC388242,4.3254,4.569,7.9352,2.6855,6.1922,3.4154,0.569,7.7427,18.5631,22.2048,11.9631,9.6763,5.5047,5.0901,15.495,10.7304
ENSG00000258167,LOC105369736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258169,LINC00485,0,1.0667,0,2.1137,3.1002,0,2.1663,1.0624,2.1773,1.0264,3.273,1.0951,1.0399,2.0851,2.2,1.0797
ENSG00000258171,LINC02412,0,0,0.9973,0,0.9852,0,0,3.992,0.9771,0.9818,0,0.9922,1.9876,0,0.9979,0
ENSG00000258220,LINC02424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258223,PRSS58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258227,CLEC5A,0,0,0,0,0.9835,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258231,LOC100506869,10.2266,0.9808,1.0689,0.8471,7.7153,2.6066,5.0473,2.5476,5.0598,3.286,1.6566,3.5666,0.5515,0.8489,5.2522,2.5264
ENSG00000258240,LOC105369980,1.0769,1.1436,1.1372,0,0,0,1.096,1.4895,0,0,0,0,0.9869,0,0,0
ENSG00000258274,LOC101928731,1.2063,0.9871,0,1.736,4.6045,0.9979,1.7356,0.9774,0.9561,7.5317,3.8851,0.9719,1.9471,0.9762,3.4165,3.8804
ENSG00000258279,LINC00592,0,0,0,0,0.9915,1.0236,0,1.0024,0,0.9866,0,0,0.998,1.001,0,0.9945
ENSG00000258289,CHURC1,1714.3383,1650.2782,1792.2526,1695.8849,1834.6158,1297.7644,2755.9862,1494.4543,2125.4036,2785.2757,2470.4663,1785.1632,1481.5731,1646.1497,2149.8811,2275.7443
ENSG00000258292,LINC02410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258301,VASH1-AS1,5.4504,22.9582,41.7975,29.7011,40.544,29.2327,59.3726,23.2788,34.0237,40.0563,44.879,52.491,22.5351,18.6611,36.0166,62.1301
ENSG00000258315,C17orf49,862.7384,762.3103,662.0969,722.9112,904.4439,480.1976,986.7062,620.447,859.2621,1042.0456,942.194,642.0508,705.5527,772.0219,884.488,1046.0761
ENSG00000258325,ITFG2-AS1,1.456,2.7953,0.0851,3.0177,3.3446,0,3.7385,2.3234,2.1323,0.1389,4.8937,4.4753,5.9004,1.1185,3.1498,1.426
ENSG00000258334,LOC101927267,0,0,1.0031,0,1.1777,0,2.6654,1.1001,0,0,0,2.327,2.0262,0,2.0204,0
ENSG00000258343,LOC105369921,0,0.9911,1.0146,2.2802,4.2,2.9837,3.8899,0.9724,0.9729,0.961,3.8675,0,2.8994,0,1.0312,1.9279
ENSG00000258366,RTEL1,297.063,201.5445,227.5112,250.6927,373.8909,128.5857,513.3365,390.47,276.0619,243.7329,192.4114,167.6919,224.491,235.2544,325.1522,211.9716
ENSG00000258388,PPT2-EGFL8,0,19.7913,0.2243,0,19.3972,14.4817,22.6611,33.6905,1e-04,6.5223,0.2239,15.2857,43.9891,20.094,0.2768,22.7438
ENSG00000258390,LINC02318,0.9981,0,1.014,1.0119,2.9699,0,1.9949,1.9906,0.9826,0.9808,2.9675,0.9891,0,0,2.0112,0.9869
ENSG00000258399,MEG8,13.2932,10.5427,11.1206,16.8034,12.4681,5.367,8.0951,6.2707,10.5088,12.1094,10.1382,10.2438,6.4236,8.3047,22.6627,11.7831
ENSG00000258405,ZNF578,20.8708,34.2701,44.8177,17.7581,45.8093,14.5345,64.1073,68.7324,49.9466,38.2967,62.6294,49.6351,33.7477,20.8656,51.0479,67.4685
ENSG00000258419,LOC105370586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258429,PDF,51.3009,28.6729,41.0937,25.2135,20.7478,21.209,44.2487,38.8706,31.6661,61.8509,39.6523,32.3761,44.164,22.5662,36.6617,44.6866
ENSG00000258436,RNASE12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258441,LINC00641,169.8301,138.6894,222.0214,155.4078,154.6827,111.5033,277.4603,187.0314,292.6021,213.6411,218.2727,203.3299,169.7812,129.3501,263.1215,164.4165
ENSG00000258453,OR11H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258457,LOC107984660,8.1677,0,13.9149,4.9057,21.3456,5.186,6.7973,16.1256,23.1046,6.3337,6.3337,6.1453,13.4356,1.2004,16.9319,10.6361
ENSG00000258471,LOC101929718,0,0,1.3142,0,1.3372,2.9638,1.3712,0,3.0258,0,0,1.4709,0,1.3911,0,0
ENSG00000258479,LINC00640,5.2948,2.8365,5.8406,3.8911,4.338,0.7905,4.1824,1.2434,13.1335,1.228,1.538,1.2346,1.5396,0.7724,2.544,0.7672
ENSG00000258484,SPESP1,81.1596,85.0563,73.2044,120.6586,151.6637,116.5099,266.1984,143.3397,99.5994,119.8727,120.9197,70.7012,56.9156,128.3623,115.7442,163.0377
ENSG00000258498,MIR1247,252.3637,372.2642,255.644,375.7721,333.4357,285.8491,404.0069,191.7166,235.2755,294.4948,149.3367,83.4772,313.5791,662.8018,377.3421,774.3713
ENSG00000258499,LINC02287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258512,LINC00239,0,0,0,0,0,0,0,0,0,0.9859,0,0,0,0,0,0
ENSG00000258525,LOC100506071,0,0,0,0,0,0,0,0,0,0,0,2.7141,0,0,0,0
ENSG00000258537,FRMD6-AS2,0,0,0,1.9668,0.9635,1.9708,4.0215,2.0086,3.9978,2.0616,1.9166,0.9578,1.9972,3.1274,4.0962,1.0353
ENSG00000258545,RHOXF1-AS1,2.9694,6.9754,1.0677,5.7441,5.8761,1.0097,6.1024,3.9656,5.3415,1.0801,4.9179,5.1593,5.2076,1.9844,4.4323,4.9585
ENSG00000258548,LINC00645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258551,CRAT37,0,2.344,0.962,0,1.8973,0.9713,0.997,2.0024,2.8232,3.5989,1.9577,14.4929,1.2134,3.0293,4.8127,3.3858
ENSG00000258555,SPECC1L-ADORA2A,23.1128,13.7109,30.9561,15.3763,16.3925,0,15.0553,12.9831,18.4299,51.7235,49.5485,29.6062,29.9734,0,0,34.5825
ENSG00000258573,LOC254028,0,3.8175,0,3.8354,0.6587,0,0.6719,0,2.4439,1.3156,0,0.6653,0,0.6683,0,0
ENSG00000258583,LINC01500,0,0,0,0,0.9453,2.2877,0.9546,0,0,0,0,0,0.9471,0.9517,0,2.2178
ENSG00000258584,FAM181A-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258586,LINC02274,1.002,0,2.002,1.0115,0.9878,0,7.0242,0.9999,1.9594,1.9677,3.9744,1.988,1.9912,2.9955,5.0037,3.9685
ENSG00000258588,TRIM6-TRIM34,0.0045,7e-04,0,0,0,0.1047,1.3806,4.8123,8.4386,0,0,0,0,0,22.154,0
ENSG00000258597,SERPINA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258602,LINC01629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258609,LINC-ROR,1.0301,0,1.9874,2.0207,2.9998,1.0268,2.3646,3.0067,1.9982,2.0547,2.1514,2.0849,2.9956,1.0011,3.0691,3.0161
ENSG00000258630,LINC02292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258643,BCL2L2-PABPN1,205.3193,184.1499,114.6728,144.5298,206.3182,105.211,336.9913,162.5097,265.0875,384.2007,248.4856,225.8802,190.336,211.7077,307.1872,403.2596
ENSG00000258644,SYNJ2BP-COX16,84.1506,81.303,54.7139,71.1008,126.056,58.3914,102.4805,52.4135,110.3558,123.5308,64.9371,66.5174,53.9263,59.1178,64.7924,93.6073
ENSG00000258647,LINC00930,0,0,0,0,0,0,0,1.0036,0,0.9871,0,0.9979,0,1.0024,0,0
ENSG00000258651,SEC23A-AS1,0,1.0227,0,0,0,2.036,0,2.0031,0.9979,0,0.9998,0,0,0,0,0
ENSG00000258659,TRIM34,239.3569,163.9484,293.4947,180.6647,324.3044,146.4309,323.2137,278.7512,258.4236,259.7697,286.8635,223.9688,170.8426,226.785,272.5321,275.8969
ENSG00000258667,LOC105370526,1.9997,6.0846,0,4.0715,4.991,2.0374,5.9834,2.9894,5.951,26.5586,11.8864,9.8967,1.9814,0,4.066,1.9754
ENSG00000258673,LINC01397,0,1.0192,0,0,0,1.0246,2.0073,0,0,0,0,0,0,0,0,1.9874
ENSG00000258675,LINC02308,10.9901,6.0697,11.2271,7.1006,32.7716,7.1247,22.9468,11.952,8.8742,2.9462,0.99,5.9377,6.9348,3.9768,6.0578,10.8619
ENSG00000258689,LINC01269,1.0037,2.067,1.0451,0,0.9925,2.0324,1.5068,1.0134,0.9849,2.21,1.9887,0,0,0.9922,1.1203,0
ENSG00000258700,LINC00871,0,0,0,1.2132,0,3.6291,0.4262,0.9977,0,2.3396,0,2.3457,2.3492,0,1.2206,2.3454
ENSG00000258701,LINC00638,44.1693,29.9757,41.1584,31.4237,61.1013,22.5044,49.4369,48.2222,48.3825,52.3198,66.721,44.8473,34.9509,47.0498,37.9658,46.4051
ENSG00000258708,SLC25A21-AS1,28.7175,18.076,32.1021,33.6861,45.9429,14.3598,38.1438,20.8752,26.3958,21.5367,27.1949,14.1047,31.7672,20.0504,26.6126,55.4435
ENSG00000258710,LINC01193,0.1708,0,0.3477,0,0,0,0,0,0,0,0,0,0.3348,0,0,0
ENSG00000258713,C20orf141,0,2.1822,0,1.0946,0,0,2.2565,2.8476,0,0,3.2001,2.1321,0,1.0711,1.7789,2.1276
ENSG00000258716,LOC105370622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258725,PRC1-AS1,0,1.009,3.1478,5.6138,1.9798,0,0.9811,10.8893,2.0786,9.7231,2.8075,0,1.9676,0.978,2.8069,1.9601
ENSG00000258727,LOC102724814,301.4528,251.3638,304.936,228.9177,300.6046,143.0309,302.7041,240.7801,276.4099,314.1707,317.6781,219.4369,177.9021,173.8439,266.2091,260.0001
ENSG00000258730,ITPK1-AS1,0,1.0151,0.4941,0.5058,1.4793,0.5126,0.5195,0.5179,0,2.4688,2.0743,1.4996,1,0,0.4978,0.4985
ENSG00000258731,LOC101927620,2.0062,2.025,0,3.0397,0,0,1.0043,1.0009,1.9633,0,0,0.995,0,0,0,0
ENSG00000258735,LINC00637,1.0056,1.0125,1.4132,1.113,1.1194,2.0509,1.0085,1.0021,5.9344,5.7121,4.9903,1.0301,1.0067,1.0034,1.595,3.3172
ENSG00000258747,LOC105370473,3.5368,2.023,3.1066,2.0324,1.9966,1.1068,0.9925,2.9773,0.9929,6.0925,8.8808,2.4222,2.9591,4.9532,3.0546,0.9838
ENSG00000258754,LOC105369203,12.7677,12.3928,8.7064,9.8809,15.4156,13.0139,20.7213,14.7123,20.4051,19.2108,13.6538,11.7055,8.8192,6.4318,11.0817,21.4229
ENSG00000258765,LOC105370973,4.8797,0.4815,8.1304,2.6294,1.0967,0,8.4112,4.4043,1.4553,3.5493,3.2153,6.4946,0,2.0583,1.2948,7.283
ENSG00000258766,DIO2-AS1,0,0,0,0,0.9888,0,1.0079,0,0,0,0.997,0.9976,1.0709,0,0,0.9962
ENSG00000258777,HIF1A-AS1,1.007,8.1597,3.0783,3.0787,6.0284,2.0485,4.043,5.0318,4.95,9.9541,10.0383,6.0141,1.0012,4.015,6.1191,2.9918
ENSG00000258779,LINC01568,1.981,1.9571,0.9596,1.9564,0,4.0017,0,1.9575,3.7821,3.8148,6.7866,0,3.866,1.938,2.9256,4.8151
ENSG00000258785,LINC01580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258790,KIAA0391,62.8221,45.6033,13.3285,48.5089,70.3097,21.0312,72.5665,47.9431,48.5827,55.6097,32.4417,52.02,44.5914,61.0801,49.6935,41.9153
ENSG00000258792,LOC105370616,3.0875,3.5775,1.4767,5.7436,3.2706,3.5456,6.3895,2.2697,1.1493,12.662,8.9924,1.0742,0.9986,4.768,2.1254,5.4811
ENSG00000258803,LOC101927690,4.0162,7.0809,0,1.0111,2.9589,1.0233,4.0281,1.0025,3.9108,4.9277,1.9924,2.9908,3.9949,1.0014,8.9781,2.9855
ENSG00000258804,LINC01148,0,3.0331,2.2324,0,3.9453,3.0669,3.4542,2.1757,3.9116,2.4848,1.0002,2.2609,3.0183,2.0004,0.9981,2.9869
ENSG00000258806,OR11H7,1.0003,0,1.0054,0,0.9883,0,2.0019,0.9979,0.9804,0,0,0,0.9933,0,0,4.9496
ENSG00000258814,LINC02329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258817,OR4C13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258818,RNASE4,716.0001,1034.5541,682.2759,888.6939,820.1464,876.2361,1512.3068,744.9329,582.8152,825.1122,815.6264,374.8913,754.595,1513.1217,1363.032,1884.0583
ENSG00000258819,LINC02289,1.1234,8.5127,2.3048,0.781,1.5241,0,5.5074,0.9218,9.5116,2.5518,2.3069,0,1.8621,0,3.0843,1.8038
ENSG00000258826,LOC101928791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258839,MC1R,131.0292,137.5278,147.1773,125.2785,173.2334,106.066,224.4493,205.0804,135.9206,181.0935,175.4585,116.2172,155.1048,163.6411,217.1189,233.3611
ENSG00000258843,LOC105370489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258861,MIR381HG,0,0,0,0,1.0066,0,0,0.9976,0,0,0,0,0.9912,0,0,0.9892
ENSG00000258867,LINC01146,0.999,0,0,1.022,0,0,0,0,0,0,0.9907,0,0,0,0,0
ENSG00000258873,DUXA,0,1.0108,0,0,2.5216,0,0,0,0.9805,1.3151,0,1.9858,0.9944,0.9974,1.002,0
ENSG00000258876,TGFB3-AS1,2.1362,2.1119,1.0587,0,0,1.0175,2.0262,0,0,0,1.9791,0,0,0,0,0.9869
ENSG00000258884,LINC02321,0.9887,1.0067,1.0395,2.0256,0.9985,2.0187,0,0,2.9879,3.8168,1.9621,0.9778,1.9596,2.9547,3.0641,0
ENSG00000258890,CEP95,402.555,362.9495,401.2831,322.9785,422.5642,252.9968,663.1626,395.7786,463.0638,480.7022,438.4103,414.5776,310.4462,305.5166,591.0422,578.219
ENSG00000258910,LINC01956,1.0013,1.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258920,FOXN3-AS1,30.0561,20.2248,18.0553,23.2757,29.6533,23.4789,41.1259,25.9912,32.3546,53.1264,46.6898,19.8751,23.8868,17.9689,29.0509,42.6492
ENSG00000258928,LOC102723604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258940,LOC100288846,3.1883,1.3827,5.7901,9.7733,12.7949,2.3496,9.7658,5.7769,7.442,6.5742,12.3565,9.4694,7.43,3.1717,6.6259,7.0522
ENSG00000258947,TUBB3,1093.485,361.2304,1095.2049,397.7158,839.3881,140.8203,386.7895,613.4223,796.0009,441.1798,427.7757,617.0662,519.1647,177.1193,663.5523,355.7381
ENSG00000258949,LOC101927418,1.9821,6.0585,4.1807,7.1169,7.0252,3.0375,7.9018,4.9466,8.0197,9.8021,7.8726,6.8606,8.8441,6.9179,8.2235,6.8801
ENSG00000258977,LINC01467,0,0,0,0,0,0,0,1.0017,0.9813,0.9856,0.9954,0,0,1.0003,0,0
ENSG00000258979,LINC02299,1.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258984,UBE2F-SCLY,14.6068,17.6196,0,3.3951,19.7239,3.7829,5.0103,3.5297,8.3221,11.697,0,10.362,8.7992,12.3287,11.0795,9.5158
ENSG00000258986,TMEM179,0.3464,0,0,0,0,0,0.5559,0,0,2.2433,0.5437,0,0,0,0.5456,0
ENSG00000258992,TSPY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259004,LINC02285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
